p10 - 4.5	p25 - 4.5	p50 - 4.5	p75 - 4.5	p90 - 4.5	p100 - 4.5	p10 - 8.5	p25 - 8.5	p50 - 8.5	p75 - 8.5	p90 - 8.5	p100 - 8.5
0	0	2.7532	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.00018835	0	0	0	0	0
0	0.046184	0	0	0	0	0	0.020224	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.080896	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2.935	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.046174	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.039165	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.00011918	0	0	0	0	0
0	0	0	0	0	0	9.5347e-05	0	0	0	0	0
0	3.785e-05	0	0	0	0	0	0	3.792e-05	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.8297	0	0
0	0	0	0	0	0	0	0	0	0.22999	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
9.0922	0	0	0	0	0	0	0	0	0	0	4.8118
4.7028	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.10813	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.0304	0	0	0	0
0	0	0	0	0	0	0	0.2208	0	0	0	0
0	0	0.017898	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.0017148	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0862	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.342	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.4052	0	0	0	0	0	0	0	0	0	0	0
1.1242	0	0	0	0	0	0	0	0	0	0	0
1.4989	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.6474e-07	0	0	0	0
0	0	0	0	0	0	0.0030107	0	0	0	0	0
0	0	0	0	0	0	0.0024085	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7.9535	0	0	0.0013351	15.085	0	0
0	0	0	0	0	7.3854	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.9108	0	0
0	0	0	0	0	0.56811	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0759	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.00066757	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2.2348	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.49689	0	0	2.0113	0	0
0	0	0	0	0	0	0	0	0	3.3521	0	0
0	0	0	0	0	0	0	0	0	3.9108	0	0
0	0	0	0	0	0	8.4471	0	0	5.3634	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.26923	0	0.050424	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8.8837	0	0
0	0	0	0	0	0	0	0	0	3.8724	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.11389	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.8036	0.053847	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3.6902e-11	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.050426	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.1415	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	5.2178e-05	0	0	1.2269	0	0	0	0	0.70998	0	0
0	0	0	0	0	0	0	0	0	1.42	0	0
0	0	0	0	0	0	0	0	0	0.28399	0	0
0	0	0	0	0	0	0	0	0	2.13	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0030225	0	0	0	0	0
0	0	0	0	0	0	0.0015112	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4.4135e-08	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.0295	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.24538	0	0	2.2067e-08	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3.2531
0	0	0	0	0	0	0	0	5.2232e-05	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.44957	0	0	0	0	0
0	0	0	0	0	0	4.0461	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.42	0	0	0	0	0	0	0	0	0	0	0
2.9039	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.7377	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3.1974	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.9605e-12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.9847e-10	0	0	0	0	0	0	0	0	0
0	0.8689	0	0	0	0	0	0	0	0	0	0
0	0.8689	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.30102	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.41745	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1.2041	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4.1745	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.2782	5.735	0	0.29636	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.7397	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.6207	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.7396	0	0	0
0	1.4208	0	0	0	3.8862	0	0	14.075	6.1324	0	0
0	0	0	0	0	22.669	0	0	10.714	0	3.8335	0
0	5.9673	0	0	5.2685	5.1815	0	0	0.10504	0	0	0
0	0	0	0	0.95791	0	0	0.32506	18.276	0	17.123	9.08
0	12.077	0	0.76959	0.95791	0	0	2.6005	0.10504	0	3.1946	5.5489
0	11.366	0	0.96199	1.4369	0.64769	0	0	0	0	0	1.0089
0	6.8197	0	0	0	0	0	0	7.2476	0	0	12.611
0	0	0	0	0	0	0	1.219	0	0	0	3.0267
0	4.9727	0	0.481	1.4369	0	0	0.40632	0	0	22.234	4.8427
0	1.4208	0	0	3.3527	0	0	4.8758	0	0	1.9168	12.107
0	0	0	0	1.4369	7.7723	0	21.129	1.6806	0	0	2.0178
0	0	0	0	0	1.2954	2.3894	0.81264	0.73526	0	0	7.5667
0	0	0	0	0	0	0.95577	3.2506	2.731	9.8118	0	2.5222
0	0	0	0	0	14.249	0	0	0.42015	1.8397	0	5.0445
0	6.3935	0	0	0	0	0	0	0	1.8397	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5.0024	1.1495	0	0	0	0	0	1.789	1.0089
7.1992	0	4.5426	0.96199	0	0	2.3894	1.219	0	0	1.9168	0
0	0	0	0	0	0	0	0	0	0	1.2778	1.0089
0	0	0	0	0.95791	0	0	0.16253	0	0	0	1.0089
0	0	0	11.929	0	0	0	0	0.21007	6.1324	6.3892	1.2107
0	0	0	2.1164	0	0	0	0	0	8.8306	2.5557	6.5578
0	0	0	0	0	0	0	0	0	17.784	0	9.08
0	0	0	0	0	0	0	0	0	23.303	0.63892	0
0	4.2623	0	0	0.95791	6.4769	0	0	0.10504	5.5192	4.8558	0
0	0	0	0	6.7053	0	0	0	0	0	0.63892	0
0	0	0	0	1.9158	2.5908	0	0	0	0	3.1946	0
0	1.7049	0	0	0	15.545	0	0	0	5.5192	0	4.0356
0	0	0	0	0	1.9431	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	18.783	0	0	0	0	0	0
0.18703	0	0	0	0	0.27784	0	0	0	3.2079	0	0
0	0	0	0	0	7.6406	0	0	0	18.713	0	0
0	0	0	0	0	0.55568	0	0	0	4.2772	0	0
14.308	0	0	2.1471	0	3.473	0	0	2.7549	0	0	0
6.9201	0	1.2394	0	0.86439	0.83352	0	0.079633	11.571	0	0	0
1.4027	0	0	15.566	10.373	0	0.73584	0	1.102	0.53465	0	0
0.28054	0	0	0	4.7541	0	0	1.513	0	0	0	0
8.3228	0	0	0	4.322	0	0	3.5039	2.2039	0	0	0
0	0	0	0	2.161	0	0.73584	0	6.6117	0	0	2.5802
0.093514	0	0	0	3.4576	0	0	11.069	29.973	0	0	3.6123
0	0	0	0	8.6439	0	0.36792	1.3538	11.791	6.4158	0	0.10321
0.093514	17.095	0	0	18.152	0	0	0.079633	6.9423	1.0693	0	1.3417
4.1146	17.9	0	0	7.7795	8.3352	0	0	3.7466	0	0	11.147
0.37406	9.3521	0	0	8.6439	0.83352	0	0	0	11.762	0	6.7086
3.9276	12.067	0	0	0.86439	10.419	0	0	0	0	0	5.8829
2.6184	16.291	0	0	0.86439	9.0298	0	0	0	0	0	0.82567
0	4.2235	0	0	8.6439	5.5568	0	0	0	0	0	0.72246
0	0	0	0	1.2966	0	0	0	10.689	0	0	2.477
0	0	0	0	2.161	0	0	0	12.893	0	0	13.624
0	0	0	6.4412	6.9151	0	0	0	8.8156	0	0	0.92888
0	5.5308	0	0.42941	10.805	7.3628	0	0	7.1627	0	0	0
0	0	0	1.0735	11.237	5.5568	0	0	2.2039	0	0	0
2.3379	0	0	4.8309	6.9151	4.4454	0	0.15927	0	0	0	0
0.093514	0	0	0	2.161	0	0	0	0	0	0	0
0	2.8157	1.8591	0	0	0	0	0	0	5.3465	2.8625	0
0	4.5252	0	0	3.0254	0	0	0	0	0	1.3011	0
0	10.056	0	14.493	0	0	0	0	0	2.1386	0	0
0	1.0056	0	2.1471	0	0	0	0.15927	0	12.832	11.71	0
0	0	0	0	0	0	0	0	0	0.43682	0	1.2571
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.9085	0	0	0	0
0	0	0	0	0	0	0	8.0156	0	1.7473	0	0
0	0	0	0	0	0	0	0.76339	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.5268	0	0	0	0
0	0	0	0	0	0	0	4.5803	0	0	0	0
0	0	0	0	0	0	0	20.764	0	0	0	0
0	0	0	0	0	0	0	8.1682	0	0	0	0
0	0	0	0	0	0	0	4.8093	0	0	0	0
0	0.9333	0	0	0	0	0	2.5955	0	0	0	0
0.14733	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	12.218	7.4048	0	0	0	0
0	0	0	0	0	0	6.3198	8.9316	0	0	0	0
0	0	0	0	0	0	0	6.1071	0	0	3.9687	0
0	0	0	0	0	0	0	4.962	0	0	0	0
0	0	0	0	0	0	0	1.5268	0	0	0	0
0	0	0	0	0	0	0	0	1.8665	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2.2276	0	0	0	0	0	0
0	0	0.29779	0	0	0	0	0	0	0	0	0
0	0	0.37224	0	0	0.24751	0	0	0	0	0	0
0	0	0.59558	0	0	0	0	0	0	0	0	0
0	0.9333	0	0	0.64459	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3.9575	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.98938	0	0	0	0	0
0	0	0	0	0	0	0	0	0.74781	0	0	0
0	0	0	0	0	0	0	1.771	0	0	0	0
0	0	0	0	0	0	0	2.1253	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8.4097	0	0	0	0	0
0	0	0	0	0	0	0.98938	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	4.1519	0
0	0	0	0	0	0	0	0	0	0	2.076	0
0	0.0092266	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.16778	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.033006	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.053967	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.11975	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.025179	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.93901	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.11982	0	0	0
0	0	0	0	0	0	0.012704	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.5522	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5.8486	0
0	0	0	0	0	0	0	0	0	0	6.4334	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.010865	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0015732	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.0216e-06	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2.3283	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0014191	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.8798e-11	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.1519e-10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12.755	0	0
0	0	0	0	0	0	0	0	0	6.5976	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.3895e-06	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4.1635e-11	0	0	0	0	0
0	0	0	0	0	0	3.3308e-11	0	1.6489e-07	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3.5931	0	0	0	0	0
0	0	0	0	0	0	0.1711	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3.6902e-11	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.1297	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.46852	0	0	0	0	0	0	0
0	0.1297	0	0	0	0	0	0	0	1.3774	0	0
0	0	0	0	0	0	0	0	0	1.3774	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.14411	0	0	0
0	0	0	0	0	0	0	0	2.2422e-10	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.89888	0	0
0	0	0	0	0	0	0	0	0	1.1236	0	0
